"公布注意有價證券資訊 (108年08月01日 至 112年07月18日 全部上市有價證券)"
"編號","證券代號","證券名稱","累計次數","注意交易資訊","日期","收盤價","本益比",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達32.24%﹝第一款﹞。","112.06.14","23.15     ","19.96     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達28.74%。且06月09日之成交量為最近六十個營業日日平均成交量之7.43倍﹝第三款﹞。","112.06.09","20.65     ","17.80     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達37.80%﹝第一款﹞。且08月19日之成交量為最近六十個營業日日平均成交量之8.80倍﹝第三款﹞。","111.08.19","13.30     ","15.83     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達38.45%﹝第一款﹞。且08月18日之成交量為最近六十個營業日日平均成交量之24.46 倍﹝第三款﹞。","111.08.18","13.30     ","15.83     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達40.47%﹝第一款﹞。且08月17日之成交量為最近六十個營業日日平均成交量之9.31倍﹝第三款﹞。","111.08.17","13.50     ","16.07     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達30.93%。且08月16日之成交量為最近六十個營業日日平均成交量之7.33倍﹝第三款﹞。","111.08.16","12.30     ","14.64     ",
"537","1449","佳和","23","最近九十個營業日起迄兩個營業日之收盤價漲幅達176.16% ﹝第二款﹞。","109.03.06","13.40     ","-----     ",
"537","1449","佳和","23","最近九十個營業日起迄兩個營業日之收盤價漲幅達164.15% ﹝第二款﹞。","109.03.05","13.20     ","-----     ",
"537","1449","佳和","23","最近九十個營業日起迄兩個營業日之收盤價漲幅達164.95% ﹝第二款﹞。","109.02.13","12.40     ","-----     ",
"537","1449","佳和","23","最近九十個營業日起迄兩個營業日之收盤價漲幅達162.82% ﹝第二款﹞。","109.02.12","12.30     ","-----     ",
"537","1449","佳和","23","最近六十個營業日起迄兩個營業日之收盤價漲幅達132.55% ﹝第二款﹞。","109.01.15","12.00     ","-----     ",
"537","1449","佳和","23","最近六十個營業日起迄兩個營業日之收盤價漲幅達131.58% ﹝第二款﹞。","109.01.14","11.95     ","-----     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達39.20%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達125.77% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達146.82% ﹝第二款﹞。","108.12.02","11.65     ","-----     ",
"537","1449","佳和","23","最近三十個營業日起迄兩個營業日之收盤價漲幅達101.88% ﹝第二款﹞。","108.11.29","10.70     ","-----     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達26.19%。且11月05日之成交量為最近六十個營業日日平均成交量之5.48倍﹝第三款﹞。","108.11.05","7.76      ","21.56     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達35.55%﹝第一款﹞。且11月04日之成交量為最近六十個營業日日平均成交量之9.35倍﹝第三款﹞。且11月04日元大證券商買進之比率為35.53%﹝第五款﹞。","108.11.04","7.71      ","21.42     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達31.72%。且11月01日之成交量為最近六十個營業日日平均成交量之7.88倍﹝第三款﹞。","108.11.01","7.10      ","19.72     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達36.33%﹝第一款﹞。且10月31日之成交量為最近六十個營業日日平均成交量之12.97 倍﹝第三款﹞。","108.10.31","7.31      ","20.31     ",
"537","1449","佳和","23","最近六個營業日累積收盤價漲幅達26.41%。且10月30日之成交量為最近六十個營業日日平均成交量之10.03 倍﹝第三款﹞。","108.10.30","6.65      ","18.47     ",
"537","1449","佳和","23","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.89倍。當日之成交量較最近六十個營業日之平均成交量放大為9.49倍﹝第九款﹞。","108.10.29","6.05      ","16.81     ",
"537","1449","佳和","23","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.89倍。當日之成交量較最近六十個營業日之平均成交量放大為 25.04倍﹝第九款﹞。","108.10.28","6.05      ","16.81     ",
"537","1449","佳和","23","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.04倍。當日之成交量較最近六十個營業日之平均成交量放大為9.75倍﹝第九款﹞。","108.10.22","5.16      ","14.33     ",
"537","1449","佳和","23","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.49倍。當日之成交量較最近六十個營業日之平均成交量放大為 23.44倍﹝第九款﹞。","108.10.21","5.30      ","14.72     ",
"538","1451","年興","1","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.31倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.85倍﹝第九款﹞。","110.11.03","20.85     ","104.25    ",
"539","1452","宏益","4","最近六個營業日之累積週轉率為57.12%。且07月02日之週轉率為26.63%﹝第十款﹞。","110.07.02","27.85     ","16.19     ",
"539","1452","宏益","4","最近六個營業日之累積週轉率為57.04%。且06月07日之週轉率為14.86%﹝第十款﹞。","110.06.07","26.95     ","15.67     ",
"539","1452","宏益","4","最近六個營業日之累積週轉率為70.78%。且05月25日之週轉率為35.41%﹝第十款﹞。","110.05.25","24.80     ","14.42     ",
"539","1452","宏益","4","最近六個營業日之累積週轉率為55.22%。且05月11日之週轉率為26.96%﹝第十款﹞。","110.05.11","27.25     ","15.84     ",
"540","1453","大將","21","最近六個營業日累積收盤價跌幅達39.46%﹝第一款﹞。","111.06.20","21.55     ","16.08     ",
"540","1453","大將","21","最近六個營業日累積收盤價跌幅達40.17%﹝第一款﹞。","111.06.17","23.75     ","17.72     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達41.39%﹝第一款﹞。且05月23日之成交量為最近六十個營業日日平均成交量之7.86倍﹝第三款﹞。且05月23日之週轉率為32.94%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達104.68% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達250.51% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達240.37% ﹝第二款﹞。05月20日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率68.57%，且05月20日當日沖銷成交量占該日總成交量比率78.97%﹝第十三款﹞","111.05.23","30.60     ","22.84     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達37.06%﹝第一款﹞。且05月20日之成交量為最近六十個營業日日平均成交量之11.12 倍﹝第三款﹞。且05月20日之週轉率為40.51%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達123.16% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達248.45% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達241.01% ﹝第二款﹞。","111.05.20","30.35     ","22.65     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達32.68%﹝第一款﹞。且05月19日之成交量為最近六十個營業日日平均成交量之8.59倍﹝第三款﹞。且05月19日之週轉率為25.50%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達142.33% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達240.31% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達239.54% ﹝第二款﹞。","111.05.19","30.05     ","22.43     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達35.05%﹝第一款﹞。且04月29日之成交量為最近六十個營業日日平均成交量之8.76倍﹝第三款﹞。且04月29日之週轉率為18.75%﹝第四款﹞。","111.04.29","23.25     ","22.14     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達48.47%﹝第一款﹞。且04月28日之成交量為最近六十個營業日日平均成交量之9.93倍﹝第三款﹞。且04月28日之週轉率為18.15%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達185.20% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達172.62% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達172.31% ﹝第二款﹞。","111.04.28","24.10     ","22.95     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達42.09%﹝第一款﹞。且04月27日之成交量為最近六十個營業日日平均成交量之11.32 倍﹝第三款﹞。且04月27日之週轉率為17.27%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達163.50% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達144.70% ﹝第二款﹞。","111.04.27","21.95     ","20.90     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達29.92%。且04月26日之成交量為最近六十個營業日日平均成交量之7.81倍﹝第三款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達155.66% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達140.20% ﹝第二款﹞。","111.04.26","21.45     ","20.43     ",
"540","1453","大將","21","最近三十個營業日起迄兩個營業日之收盤價漲幅達131.04% ﹝第二款﹞。","111.04.25","19.50     ","18.57     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達43.68%﹝第一款﹞。且04月12日之成交量為最近六十個營業日日平均成交量之5.74倍﹝第三款﹞。","111.04.12","15.50     ","14.76     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達49.68%﹝第一款﹞。","111.04.11","14.95     ","14.24     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達43.67%﹝第一款﹞。且04月08日之成交量為最近六十個營業日日平均成交量之14.09 倍﹝第三款﹞。","111.04.08","13.60     ","12.95     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達35.12%﹝第一款﹞。且04月07日之成交量為最近六十個營業日日平均成交量之21.45 倍﹝第三款﹞。且04月07日之週轉率為10.05%﹝第四款﹞。","111.04.07","12.40     ","11.81     ",
"540","1453","大將","21","最近六個營業日累積收盤價漲幅達25.65%。且04月01日之成交量為最近六十個營業日日平均成交量之15.13 倍﹝第三款﹞。","111.04.01","11.20     ","10.67     ",
"540","1453","大將","21","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.22倍。當日之成交量較最近六十個營業日之平均成交量放大為 24.91倍﹝第九款﹞。","111.03.31","10.20     ","9.71      ",
"540","1453","大將","21","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.32倍。當日之成交量較最近六十個營業日之平均成交量放大為8.74倍﹝第九款﹞。","110.05.05","11.55     ","77.00     ",
"540","1453","大將","21","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.99倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.11倍﹝第九款﹞。","110.05.04","11.65     ","77.67     ",
"540","1453","大將","21","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.10倍。當日之成交量較最近六十個營業日之平均成交量放大為6.18倍﹝第九款﹞。","110.05.03","10.60     ","70.67     ",
"540","1453","大將","21","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.79倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.92倍﹝第九款﹞。","110.04.29","10.75     ","71.67     ",
"540","1453","大將","21","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.70倍。當日之成交量較最近六十個營業日之平均成交量放大為7.30倍﹝第九款﹞。","110.04.28","10.60     ","70.67     ",
